Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month,Day,Year,Weekday
Salad,2.0,5.0,10.0,Cash,In-store,2023-05-11,5,11,2023,Thursday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-03,7,3,2023,Monday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-04-30,4,30,2023,Sunday
Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-16,6,16,2023,Friday
Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-22,6,22,2023,Thursday
Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-08,7,8,2023,Saturday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-08-16,8,16,2023,Wednesday
Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-17,1,17,2023,Tuesday
Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-06-30,6,30,2023,Friday
Juice,5.0,3.0,15.0,Cash,Takeaway,2023-11-19,11,19,2023,Sunday
Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-11,4,11,2023,Tuesday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-08-06,8,6,2023,Sunday
Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-08-22,8,22,2023,Tuesday
Cake,5.0,3.0,15.0,Cash,Takeaway,2023-07-06,7,6,2023,Thursday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-10-31,10,31,2023,Tuesday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-28,10,28,2023,Saturday
Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-08,10,8,2023,Sunday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-28,11,28,2023,Tuesday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-05-24,5,24,2023,Wednesday
Salad,3.0,5.0,15.0,Cash,In-store,2023-04-29,4,29,2023,Saturday
Cookie,1.0,1.0,1.0,Cash,In-store,2023-10-12,10,12,2023,Thursday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-05-26,5,26,2023,Friday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-29,4,29,2023,Saturday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-14,1,14,2023,Saturday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-06,6,6,2023,Tuesday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-05,3,5,2023,Sunday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-10,6,10,2023,Saturday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-04-19,4,19,2023,Wednesday
Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-31,10,31,2023,Tuesday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-16,9,16,2023,Saturday
Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-08-16,8,16,2023,Wednesday
Juice,2.0,3.0,6.0,Cash,Takeaway,2023-01-26,1,26,2023,Thursday
Cake,2.0,3.0,6.0,Cash,In-store,2023-04-29,4,29,2023,Saturday
Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-03-30,3,30,2023,Thursday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-11-02,11,2,2023,Thursday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-06-24,6,24,2023,Saturday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-10-08,10,8,2023,Sunday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-09,11,9,2023,Thursday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-02,3,2,2023,Thursday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-07-10,7,10,2023,Monday
Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-04-12,4,12,2023,Wednesday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-10,5,10,2023,Wednesday
Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-07-15,7,15,2023,Saturday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-10-07,10,7,2023,Saturday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-28,1,28,2023,Saturday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-18,5,18,2023,Thursday
Juice,1.0,3.0,3.0,Cash,Takeaway,2023-08-21,8,21,2023,Monday
Tea,3.0,1.5,4.5,Credit Card,In-store,2023-12-24,12,24,2023,Sunday
Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-07-18,7,18,2023,Tuesday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-19,7,19,2023,Wednesday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-10-06,10,6,2023,Friday
Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-27,12,27,2023,Wednesday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-12-19,12,19,2023,Tuesday
Salad,2.0,5.0,10.0,Cash,Takeaway,2023-07-26,7,26,2023,Wednesday
Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-02-06,2,6,2023,Monday
Juice,3.0,3.0,9.0,Cash,In-store,2023-10-02,10,2,2023,Monday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-07-21,7,21,2023,Friday
Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-11-04,11,4,2023,Saturday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-04-02,4,2,2023,Sunday
Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-21,11,21,2023,Tuesday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-10,2,10,2023,Friday
Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-06-26,6,26,2023,Monday
Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-11-25,11,25,2023,Saturday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-12-31,12,31,2023,Sunday
Tea,1.0,1.5,1.5,Credit Card,In-store,2023-10-19,10,19,2023,Thursday
Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-23,7,23,2023,Sunday
Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-12-19,12,19,2023,Tuesday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-02-06,2,6,2023,Monday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-02,4,2,2023,Sunday
Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-11,6,11,2023,Sunday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-01-11,1,11,2023,Wednesday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-05-21,5,21,2023,Sunday
Cake,5.0,3.0,15.0,Cash,Takeaway,2023-09-26,9,26,2023,Tuesday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-07-23,7,23,2023,Sunday
Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-10-21,10,21,2023,Saturday
Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-10-18,10,18,2023,Wednesday
Salad,1.0,5.0,5.0,Cash,In-store,2023-06-23,6,23,2023,Friday
Juice,5.0,3.0,15.0,Credit Card,In-store,2023-06-09,6,9,2023,Friday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-13,1,13,2023,Friday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-07-24,7,24,2023,Monday
Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-08,9,8,2023,Friday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-08,11,8,2023,Wednesday
Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-16,6,16,2023,Friday
Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-13,4,13,2023,Thursday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-10-23,10,23,2023,Monday
Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-23,2,23,2023,Thursday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-02-06,2,6,2023,Monday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-09-19,9,19,2023,Tuesday
Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-01-04,1,4,2023,Wednesday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-25,10,25,2023,Wednesday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-15,12,15,2023,Friday
Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-30,8,30,2023,Wednesday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-03-20,3,20,2023,Monday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-09,10,9,2023,Monday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-06-10,6,10,2023,Saturday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-08-22,8,22,2023,Tuesday
Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-08-09,8,9,2023,Wednesday
Cake,1.0,3.0,3.0,Cash,In-store,2023-02-08,2,8,2023,Wednesday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,6,30,2023,Friday
Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-22,1,22,2023,Sunday
Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-07,1,7,2023,Saturday
Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-09-13,9,13,2023,Wednesday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-10-15,10,15,2023,Sunday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-09-21,9,21,2023,Thursday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-09-05,9,5,2023,Tuesday
Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-07,11,7,2023,Tuesday
Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-15,7,15,2023,Saturday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-12,1,12,2023,Thursday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-05-31,5,31,2023,Wednesday
Coffee,1.0,2.0,2.0,Cash,In-store,2023-06-18,6,18,2023,Sunday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-06-28,6,28,2023,Wednesday
Cake,2.0,3.0,6.0,Cash,In-store,2023-03-23,3,23,2023,Thursday
Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-02,7,2,2023,Sunday
Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-10,7,10,2023,Monday
Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-06-05,6,5,2023,Monday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-20,11,20,2023,Monday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-19,5,19,2023,Friday
Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-05-05,5,5,2023,Friday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-31,1,31,2023,Tuesday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-10-08,10,8,2023,Sunday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-20,3,20,2023,Monday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-27,1,27,2023,Friday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-01-02,1,2,2023,Monday
Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-03-27,3,27,2023,Monday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-29,12,29,2023,Friday
Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-05,8,5,2023,Saturday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-20,4,20,2023,Thursday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-26,12,26,2023,Tuesday
Salad,2.0,5.0,10.0,Credit Card,In-store,2023-09-28,9,28,2023,Thursday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-06-27,6,27,2023,Tuesday
Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-04,8,4,2023,Friday
Juice,2.0,3.0,6.0,Cash,Takeaway,2023-11-07,11,7,2023,Tuesday
Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-04,5,4,2023,Thursday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-28,7,28,2023,Friday
Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-06,12,6,2023,Wednesday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-07,9,7,2023,Thursday
Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-08,10,8,2023,Sunday
Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-04,8,4,2023,Friday
Cake,5.0,3.0,15.0,Cash,In-store,2023-04-12,4,12,2023,Wednesday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-28,1,28,2023,Saturday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-12,9,12,2023,Tuesday
Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-08-21,8,21,2023,Monday
Cake,5.0,3.0,15.0,Cash,In-store,2023-08-18,8,18,2023,Friday
Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-14,9,14,2023,Thursday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-31,3,31,2023,Friday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-10-09,10,9,2023,Monday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-06-02,6,2,2023,Friday
Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-14,8,14,2023,Monday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-30,8,30,2023,Wednesday
Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-01-22,1,22,2023,Sunday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-21,12,21,2023,Thursday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-14,7,14,2023,Friday
Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-12-13,12,13,2023,Wednesday
Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-09-07,9,7,2023,Thursday
Cake,1.0,3.0,3.0,Cash,Takeaway,2023-01-30,1,30,2023,Monday
Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-20,11,20,2023,Monday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-09-05,9,5,2023,Tuesday
Cake,3.0,3.0,9.0,Cash,Takeaway,2023-02-21,2,21,2023,Tuesday
Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-06-24,6,24,2023,Saturday
Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-15,6,15,2023,Thursday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-03-30,3,30,2023,Thursday
Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-01-19,1,19,2023,Thursday
Cake,3.0,3.0,9.0,Cash,In-store,2023-09-15,9,15,2023,Friday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-06-21,6,21,2023,Wednesday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-06-30,6,30,2023,Friday
Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-01,6,1,2023,Thursday
Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-12-05,12,5,2023,Tuesday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-08-09,8,9,2023,Wednesday
Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-09-01,9,1,2023,Friday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-08,3,8,2023,Wednesday
Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-28,2,28,2023,Tuesday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-07,11,7,2023,Tuesday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-08,5,8,2023,Monday
Juice,1.0,3.0,3.0,Cash,Takeaway,2023-10-24,10,24,2023,Tuesday
Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-10-27,10,27,2023,Friday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-03-01,3,1,2023,Wednesday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-10-11,10,11,2023,Wednesday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-06-30,6,30,2023,Friday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-06,5,6,2023,Saturday
Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-04-28,4,28,2023,Friday
Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-24,7,24,2023,Monday
Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-11,12,11,2023,Monday
Salad,1.0,5.0,5.0,Cash,In-store,2023-04-29,4,29,2023,Saturday
Salad,2.0,5.0,10.0,Cash,In-store,2023-12-16,12,16,2023,Saturday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-06,5,6,2023,Saturday
Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-11-22,11,22,2023,Wednesday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-04-20,4,20,2023,Thursday
Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-09,6,9,2023,Friday
Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-09,9,9,2023,Saturday
Cake,1.0,3.0,3.0,Credit Card,In-store,2023-11-23,11,23,2023,Thursday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-25,8,25,2023,Friday
Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-30,10,30,2023,Monday
Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-23,6,23,2023,Friday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-05-07,5,7,2023,Sunday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-02-07,2,7,2023,Tuesday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-04-29,4,29,2023,Saturday
Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-31,3,31,2023,Friday
Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-16,8,16,2023,Wednesday
Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-11-12,11,12,2023,Sunday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-23,11,23,2023,Thursday
Salad,5.0,5.0,25.0,Credit Card,In-store,2023-01-05,1,5,2023,Thursday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-16,8,16,2023,Wednesday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-11-10,11,10,2023,Friday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-29,10,29,2023,Sunday
Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-01-08,1,8,2023,Sunday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-02-10,2,10,2023,Friday
Smoothie,4.0,4.0,16.0,Cash,In-store,2023-05-08,5,8,2023,Monday
Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-15,4,15,2023,Saturday
Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-04,11,4,2023,Saturday
Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-09-29,9,29,2023,Friday
Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-06-14,6,14,2023,Wednesday
Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-29,9,29,2023,Friday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-04,11,4,2023,Saturday
Cake,5.0,3.0,15.0,Cash,Takeaway,2023-08-25,8,25,2023,Friday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-03-30,3,30,2023,Thursday
Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-02-20,2,20,2023,Monday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-19,2,19,2023,Sunday
Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-08,3,8,2023,Wednesday
Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-09-01,9,1,2023,Friday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-03-23,3,23,2023,Thursday
Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-04-10,4,10,2023,Monday
Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-30,8,30,2023,Wednesday
Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-07-08,7,8,2023,Saturday
Sandwich,2.0,4.0,8.0,Cash,In-store,2023-08-08,8,8,2023,Tuesday
Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-28,6,28,2023,Wednesday
Cake,1.0,3.0,3.0,Cash,Takeaway,2023-11-23,11,23,2023,Thursday
Juice,1.0,3.0,3.0,Cash,Takeaway,2023-06-05,6,5,2023,Monday
Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-18,9,18,2023,Monday
Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-09,9,9,2023,Saturday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-01,5,1,2023,Monday
Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-25,4,25,2023,Tuesday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-21,2,21,2023,Tuesday
Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-08,4,8,2023,Saturday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-10-25,10,25,2023,Wednesday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-03-16,3,16,2023,Thursday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-09-06,9,6,2023,Wednesday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-07,2,7,2023,Tuesday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-10-16,10,16,2023,Monday
Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-11-02,11,2,2023,Thursday
Smoothie,3.0,4.0,12.0,Cash,In-store,2023-01-06,1,6,2023,Friday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-25,4,25,2023,Tuesday
Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-25,2,25,2023,Saturday
Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-09-28,9,28,2023,Thursday
Cake,4.0,3.0,12.0,Cash,In-store,2023-07-21,7,21,2023,Friday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-08,11,8,2023,Wednesday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-02-20,2,20,2023,Monday
Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-05,9,5,2023,Tuesday
Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-12-05,12,5,2023,Tuesday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-08-20,8,20,2023,Sunday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-10-10,10,10,2023,Tuesday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-07-10,7,10,2023,Monday
Salad,5.0,5.0,25.0,Cash,In-store,2023-04-18,4,18,2023,Tuesday
Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-10,5,10,2023,Wednesday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-01-23,1,23,2023,Monday
Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-06-09,6,9,2023,Friday
Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-01-11,1,11,2023,Wednesday
Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-30,1,30,2023,Monday
Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-07-15,7,15,2023,Saturday
Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-06,7,6,2023,Thursday
Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-02-05,2,5,2023,Sunday
Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-08,12,8,2023,Friday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-24,5,24,2023,Wednesday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-06,9,6,2023,Wednesday
Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-05-02,5,2,2023,Tuesday
Salad,2.0,5.0,10.0,Cash,Takeaway,2023-10-29,10,29,2023,Sunday
Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-29,1,29,2023,Sunday
Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-17,5,17,2023,Wednesday
Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-12-27,12,27,2023,Wednesday
Tea,4.0,1.5,6.0,Credit Card,In-store,2023-05-03,5,3,2023,Wednesday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-31,3,31,2023,Friday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-18,3,18,2023,Saturday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-19,12,19,2023,Tuesday
Tea,3.0,1.5,4.5,Cash,Takeaway,2023-12-27,12,27,2023,Wednesday
Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-02-02,2,2,2023,Thursday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-13,5,13,2023,Saturday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-19,10,19,2023,Thursday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-09,9,9,2023,Saturday
Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-18,12,18,2023,Monday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-26,2,26,2023,Sunday
Cake,5.0,3.0,15.0,Cash,In-store,2023-04-08,4,8,2023,Saturday
Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-04-21,4,21,2023,Friday
Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-11,6,11,2023,Sunday
Cookie,3.0,1.0,3.0,Cash,In-store,2023-08-01,8,1,2023,Tuesday
Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-23,4,23,2023,Sunday
Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-31,8,31,2023,Thursday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-04,7,4,2023,Tuesday
Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-04-10,4,10,2023,Monday
Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-07-20,7,20,2023,Thursday
Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-13,2,13,2023,Monday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-02-16,2,16,2023,Thursday
Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-02-10,2,10,2023,Friday
Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-05-07,5,7,2023,Sunday
